# T muB eHG nBHG eQGP nBQGP 
0.0741978 0.674 0.0004976297307991079 0.00046171224104940437 0.0005236768863546672 0.00048746613554957475 
0.0739306 0.675 0.0004941882378919873 0.00045911562095973823 0.0005201147519727072 0.0004845680696877942 
0.0736632 0.676 0.0004910014581503747 0.00045632876554100584 0.0005165677074401944 0.00048167470419519426 
0.07339570000000001 0.677 0.00048762182844151183 0.00045371997002277694 0.0005130357473882365 0.0004787866445351225 
0.0731281 0.678 0.00048430834836515397 0.000451125239066743 0.0005095188660857776 0.00047590403104325084 
0.07286029999999999 0.679 0.000481062986327101 0.00044841399749176306 0.0005060170574409796 0.0004730265392994225 
0.0725924  0.68 0.0004777220938042702 0.00044580479273548273 0.000502530315002623 0.00047015477097207944 
0.0723243 0.681 0.000474459228439069 0.0004431477541506428 0.0004990586319614976 0.00046728839966792295 
0.0720561 0.682 0.000471205585369468 0.0004404379164180324 0.000495602001151819 0.0004644280243331547 
0.0717878 0.683 0.00046794824510253233 0.00043765810282570466 0.0004921604150526359 0.0004615737791490356 
0.07151940000000001 0.684 0.0004646977634174404 0.000435051222388967 0.0004887338657892533 0.00045872579700707584 
0.0712508 0.685 0.0004614119640675208 0.00043235890653798556 0.00048532234513466103 0.0004558837479247441 
0.0709821 0.686 0.00045810187674865695 0.0004298165322836569 0.00048192584451096573 0.00045304822472194396 
0.0707133 0.687 0.00045493467474944305 0.0004269672753239626 0.0004785443549908329 0.00045021935653790886 
0.0704443 0.688 0.0004517332405864868 0.00042443144313756285 0.0004751778672989363 0.0004473968111499134 
0.0701753 0.689 0.000448536253061868 0.0004218525777371241 0.00047182637181340635 0.00044458163582287107 
0.0699061  0.69 0.000445401963757769 0.00041913604431082874 0.0004684898585672978 0.000441773036341575 
0.0696368 0.691 0.0004422467366407468 0.0004165306124609031 0.0004651683172500507 0.00043897159683955426 
0.06936740000000001 0.692 0.000439063706114493 0.0004138407172751609 0.00046186173720896693 0.000436177440082649 
0.06909789999999999 0.693 0.0004359060838166833 0.0004112044674459785 0.0004585701074506879 0.00043339068753366707 
0.0688283 0.694 0.0004327566393205065 0.0004084752069741407 0.00045529341664268135 0.0004306114593514993 
0.0685585 0.695 0.00042960280970149217 0.0004058743623156437 0.00045203165311473204 0.00042783941928212975 
0.06828870000000001 0.696 0.00042650879044999 0.00040331670412497266 0.00044878480486044287 0.00042507559595569703 
0.0680188 0.697 0.0004233791470146222 0.00040068085609389043 0.00044555285953873423 0.00042231964967940337 
0.0677487 0.698 0.0004203063998552845 0.0003979809809285865 0.00044233580447535707 0.0004195712429897754 
0.0674786 0.699 0.00041721421793674705 0.0003952836653676851 0.00043913362666440876 0.0004168313952903053 
0.0672084   0.7 0.00041408840465859386 0.0003927435431777025 0.00043594631276985514 0.0004140997655603322 
